time	frequency	count
Sun	0.1414441147378833	143
Mon	0.16221562809099901	164
Tue	0.16122650840751732	163
Wed	0.18100890207715134	183
Thu	0.1434223541048467	145
Fri	0.09792284866468842	99
Sat	0.11275964391691394	114
