time	frequency	count
Sun	0.0425531914893617	8
Mon	0.05851063829787234	11
Tue	0.1595744680851064	30
Wed	0.39893617021276595	75
Thu	0.16489361702127658	31
Fri	0.09042553191489362	17
Sat	0.0851063829787234	16
