time	frequency	count
00	0.1111111111111111	1
01	0.0	0
02	0.0	0
03	0.0	0
04	0.1111111111111111	1
05	0.1111111111111111	1
06	0.0	0
07	0.0	0
08	0.0	0
09	0.0	0
10	0.1111111111111111	1
11	0.1111111111111111	1
12	0.0	0
13	0.0	0
14	0.1111111111111111	1
15	0.0	0
16	0.2222222222222222	2
17	0.0	0
18	0.0	0
19	0.0	0
20	0.1111111111111111	1
21	0.0	0
22	0.0	0
23	0.0	0
