time	frequency	count
Sun	0.13839285714285715	31
Mon	0.14732142857142858	33
Tue	0.15625	35
Wed	0.17410714285714285	39
Thu	0.16071428571428573	36
Fri	0.07589285714285714	17
Sat	0.14732142857142858	33
