time	frequency	count
Sun	0.09140767824497258	50
Mon	0.056672760511883	31
Tue	0.20109689213893966	110
Wed	0.2522851919561243	138
Thu	0.21389396709323583	117
Fri	0.09140767824497258	50
Sat	0.09323583180987204	51
