time	frequency	count
Sun	0.09989258861439312	93
Mon	0.11493018259935553	107
Tue	0.14930182599355532	139
Wed	0.23630504833512353	220
Thu	0.18152524167561762	169
Fri	0.12781954887218044	119
Sat	0.09022556390977443	84
