time	frequency	count
Sun	0.1346153846153846	14
Mon	0.07692307692307693	8
Tue	0.19230769230769232	20
Wed	0.21153846153846154	22
Thu	0.21153846153846154	22
Fri	0.10576923076923077	11
Sat	0.0673076923076923	7
