time	frequency	count
Sun	0.18450184501845018	50
Mon	0.15867158671586715	43
Tue	0.14022140221402213	38
Wed	0.14022140221402213	38
Thu	0.14391143911439114	39
Fri	0.1070110701107011	29
Sat	0.12546125461254612	34
