time	frequency	count
Sun	0.09433962264150944	15
Mon	0.0880503144654088	14
Tue	0.09433962264150944	15
Wed	0.2578616352201258	41
Thu	0.3270440251572327	52
Fri	0.09433962264150944	15
Sat	0.0440251572327044	7
