time	frequency	count
Sun	0.007936507936507936	1
Mon	0.05555555555555555	7
Tue	0.2222222222222222	28
Wed	0.31746031746031744	40
Thu	0.373015873015873	47
Fri	0.007936507936507936	1
Sat	0.015873015873015872	2
