time	frequency	count
Sun	0.08074534161490683	13
Mon	0.062111801242236024	10
Tue	0.20496894409937888	33
Wed	0.3167701863354037	51
Thu	0.19254658385093168	31
Fri	0.062111801242236024	10
Sat	0.08074534161490683	13
