time	frequency	count
Sun	0.14874551971326164	83
Mon	0.1881720430107527	105
Tue	0.16129032258064516	90
Wed	0.13261648745519714	74
Thu	0.14695340501792115	82
Fri	0.12186379928315412	68
Sat	0.1003584229390681	56
