time	frequency	count
00	0.25	1
01	0.0	0
02	0.0	0
03	0.0	0
04	0.0	0
05	0.25	1
06	0.0	0
07	0.0	0
08	0.0	0
09	0.0	0
10	0.0	0
11	0.25	1
12	0.0	0
13	0.0	0
14	0.0	0
15	0.0	0
16	0.0	0
17	0.0	0
18	0.0	0
19	0.0	0
20	0.0	0
21	0.25	1
22	0.0	0
23	0.0	0
