time	frequency	count
Sun	0.10295830421616585	442
Mon	0.12508735150244585	537
Tue	0.17633356627067318	757
Wed	0.22827859305846726	980
Thu	0.19170743070114138	823
Fri	0.0880503144654088	378
Sat	0.08758443978569765	376
