time	frequency	count
Sun	0.08695652173913043	16
Mon	0.08695652173913043	16
Tue	0.16304347826086957	30
Wed	0.29891304347826086	55
Thu	0.17391304347826086	32
Fri	0.08152173913043478	15
Sat	0.10869565217391304	20
