time	frequency	count
Sun	0.08382526564344746	71
Mon	0.09681227863046045	82
Tue	0.1204250295159386	102
Wed	0.2408500590318772	204
Thu	0.3116883116883117	264
Fri	0.08264462809917356	70
Sat	0.06375442739079103	54
