time	frequency	count
Sun	0.08333333333333333	1
Mon	0.0	0
Tue	0.3333333333333333	4
Wed	0.3333333333333333	4
Thu	0.08333333333333333	1
Fri	0.08333333333333333	1
Sat	0.08333333333333333	1
