time	frequency	count
Sun	0.131163708086785	133
Mon	0.1755424063116371	178
Tue	0.17455621301775148	177
Wed	0.16765285996055226	170
Thu	0.15483234714003946	157
Fri	0.09566074950690336	97
Sat	0.10059171597633136	102
