time	frequency	count
00	0.04625	37
01	0.03625	29
02	0.0175	14
03	0.01125	9
04	0.01125	9
05	0.01125	9
06	0.01375	11
07	0.01375	11
08	0.0375	30
09	0.03	24
10	0.0375	30
11	0.0325	26
12	0.04	32
13	0.05125	41
14	0.0625	50
15	0.055	44
16	0.05375	43
17	0.06375	51
18	0.0525	42
19	0.06625	53
20	0.075	60
21	0.05875	47
22	0.06375	51
23	0.05875	47
