time	frequency	count
00	0.08333333333333333	1
01	0.0	0
02	0.0	0
03	0.0	0
04	0.08333333333333333	1
05	0.08333333333333333	1
06	0.0	0
07	0.0	0
08	0.0	0
09	0.0	0
10	0.16666666666666666	2
11	0.08333333333333333	1
12	0.08333333333333333	1
13	0.0	0
14	0.08333333333333333	1
15	0.0	0
16	0.0	0
17	0.08333333333333333	1
18	0.0	0
19	0.0	0
20	0.08333333333333333	1
21	0.08333333333333333	1
22	0.08333333333333333	1
23	0.0	0
