time	frequency	count
Sun	0.07224334600760456	19
Mon	0.1444866920152091	38
Tue	0.1634980988593156	43
Wed	0.22813688212927757	60
Thu	0.20912547528517111	55
Fri	0.09505703422053231	25
Sat	0.08745247148288973	23
