time	frequency	count
Sun	0.16666666666666666	2
Mon	0.08333333333333333	1
Tue	0.3333333333333333	4
Wed	0.16666666666666666	2
Thu	0.16666666666666666	2
Fri	0.08333333333333333	1
Sat	0.0	0
