time	frequency	count
Sun	0.04040404040404041	4
Mon	0.10101010101010101	10
Tue	0.23232323232323232	23
Wed	0.2222222222222222	22
Thu	0.2727272727272727	27
Fri	0.030303030303030304	3
Sat	0.10101010101010101	10
