time	frequency	count
Sun	0.15274463007159905	128
Mon	0.17780429594272076	149
Tue	0.1718377088305489	144
Wed	0.17899761336515513	150
Thu	0.11455847255369929	96
Fri	0.0883054892601432	74
Sat	0.11575178997613365	97
