time	frequency	count
Sun	0.025839793281653745	10
Mon	0.08527131782945736	33
Tue	0.18087855297157623	70
Wed	0.3152454780361757	122
Thu	0.35400516795865633	137
Fri	0.020671834625323	8
Sat	0.01808785529715762	7
