time	frequency	count
Sun	0.14285714285714285	2
Mon	0.0	0
Tue	0.14285714285714285	2
Wed	0.14285714285714285	2
Thu	0.42857142857142855	6
Fri	0.07142857142857142	1
Sat	0.07142857142857142	1
