time	frequency	count
Sun	0.09042553191489362	34
Mon	0.1356382978723404	51
Tue	0.18351063829787234	69
Wed	0.2154255319148936	81
Thu	0.14893617021276595	56
Fri	0.11702127659574468	44
Sat	0.10904255319148937	41
