time	frequency	count
Sun	0.07906976744186046	17
Mon	0.15348837209302327	33
Tue	0.17209302325581396	37
Wed	0.2837209302325581	61
Thu	0.19534883720930232	42
Fri	0.06976744186046512	15
Sat	0.046511627906976744	10
